0,460206
1000,395048
2000,383760
2250,383760
3250,383760
4250,382050
4500,382050
5500,382050
6500,370822
6750,370210
7750,370210
8750,370210
9000,370210
10000,370210
11000,370210
11250,370210
12250,370210
13250,370210
13500,370210
14500,370210
15500,370210
15750,370210
16750,370210
17750,370210
18000,370210
19000,370210
20000,370210
20250,370210
21250,370210
22250,370210
22500,370210
23500,370210
24500,370210
24750,370210
25750,370210
26750,370210
27000,370210
28000,370210
29000,370210
29250,370210
30250,370210
31250,370210
31500,370210
32500,370210
33500,370210
33750,370210
34750,370210
35750,370210
36000,370210
37000,370210
38000,370210
38250,370210
39250,370210
40250,370210
40500,370210
41500,370210
42500,370210
42750,370210
43750,370210
44750,370210
45000,370210
46000,370210
47000,370210
47250,370210
48250,370210
49250,370210
49500,370210
50500,370210
51500,370210
51750,370210
52750,370210
53750,370210
54000,370210
55000,370210
56000,370210
56250,370210
57250,370210
58250,370210
58500,370210
59500,370210
60500,370210
60750,370210
61750,370210
62750,370210
63000,370210
64000,370210
65000,370210
65250,370210
66250,370210
67250,370210
67500,370210
68500,370210
69500,370210
69750,370210
70750,370210
71750,370210
72000,370210
73000,370210
74000,370210
74250,370210
75250,370210
76250,370210
76500,370210
77500,370210
78500,370210
78750,370210
79750,370210
80750,370210
81000,370210
82000,370210
83000,370210
83250,370210
84250,370210
85250,370210
85500,370210
86500,370210
87500,370210
87750,370210
88750,370210
89750,370210
90000,370210
91000,370210
92000,370210
92250,370210
93250,370210
94250,370210
94500,370210
95500,370210
96500,370210
96750,370210
97750,370210
98750,370210
99000,370210
100000,370210
101000,370210
101250,370210
102250,370210
103250,370210
103500,370210
104500,370210
105500,370210
105750,370210
106750,370210
107750,370210
108000,370210
109000,370210
110000,370210
110250,370210
111250,370210
112250,370210
112500,370210
113500,370210
114500,370210
114750,370210
115750,370210
116750,370210
117000,370210
118000,370210
119000,370210
119250,370210
120250,370210
121250,370210
121500,370210
122500,370210
123500,370210
123750,370210
124750,370210
125750,370210
126000,370210
127000,370210
128000,370210
128250,370210
129250,370210
130250,370210
130500,370210
131500,370210
132500,370210
132750,370210
133750,370210
134750,370210
135000,370210
136000,370210
137000,370210
137250,370210
138250,370210
139250,370210
139500,370210
140500,370210
141500,370210
141750,370210
142750,370210
143750,370210
144000,370210
145000,370210
146000,370210
146250,370210
147250,370210
148250,370210
148500,370210
149500,370210
150500,370210
150750,370210
151750,370210
152750,370210
153000,370210
154000,370210
155000,370210
155250,370210
156250,370210
157250,370210
157500,370210
158500,370210
159500,370210
159750,370210
160750,370210
161750,370210
162000,370210
163000,370210
164000,370210
164250,370210
165250,370210
166250,370210
166500,370210
167500,370210
168500,370210
168750,370210
169750,370210
170750,370210
171000,370210
172000,370210
173000,370210
173250,370210
174250,370210
175250,370210
175500,370210
176500,370210
177500,370210
177750,370210
178750,370210
179750,370210
180000,370210
181000,370210
182000,370210
182250,370210
183250,370210
184250,370210
184500,370210
185500,370210
186500,370210
186750,370210
187750,370210
188750,370210
189000,370210
190000,370210
191000,370210
191250,370210
192250,370210
193250,370210
193500,370210
194500,370210
195500,370210
195750,370210
196750,370210
197750,370210
198000,370210
199000,370210
200000,370210
200250,370210
201250,370210
202250,370210
202500,370210
203500,370210
204500,370210
204750,370210
205750,370210
206750,370210
207000,370210
208000,370210
209000,370210
209250,370210
210250,370210
211250,370210
211500,370210
212500,370210
213500,370210
213750,370210
214750,370210
215750,370210
216000,370210
217000,370210
218000,370210
218250,370210
219250,370210
220250,370210
220500,370210
221500,370210
222500,370210
222750,370210
223750,370210
224750,370210
225000,370210
226000,370210
227000,370210
227250,370210
228250,370210
229250,370210
229500,370210
230500,370210
231500,370210
231750,370210
232750,370210
233750,370210
234000,370210
235000,370210
236000,370210
236250,370210
237250,370210
238250,370210
238500,370210
239500,370210
240500,370210
240750,370210
241750,370210
242750,370210
243000,370210
244000,370210
245000,370210
245250,370210
246250,370210
247250,370210
247500,370210
248500,370210
249500,370210
249750,370210
250750,370210
251750,370210
252000,370210
253000,370210
254000,370210
254250,370210
255250,370210
256250,370210
256500,370210
257500,370210
258500,370210
258750,370210
259750,370210
260750,370210
261000,370210
262000,370210
263000,370210
263250,370210
264250,370210
265250,370210
265500,370210
266500,370210
267500,370210
267750,370210
268750,370210
269750,370210
270000,370210
271000,370210
272000,370210
272250,370210
273250,370210
274250,370210
274500,370210
275500,370210
276500,370210
276750,370210
277750,370210
278750,370210
279000,370210
280000,370210
281000,370210
281250,370210
282250,370210
283250,370210
283500,370210
284500,370210
285500,370210
285750,370210
286750,370210
287750,370210
288000,370210
289000,370210
290000,370210
290250,370210
291250,370210
292250,370210
292500,370210
293500,370210
294500,370210
294750,370210
295750,370210
296750,370210
297000,370210
298000,370210
299000,370210
299250,370210
300250,370210
301250,370210
301500,370210
302500,370210
303500,370210
303750,370210
304750,370210
305750,370210
306000,370210
307000,370210
308000,370210
308250,370210
309250,370210
310250,370210
310500,370210
311500,370210
312500,370210
312750,370210
313750,370210
314750,370210
315000,370210
316000,370210
317000,370210
317250,370210
318250,370210
319250,370210
319500,370210
320500,370210
321500,370210
321750,370210
322750,370210
323750,370210
324000,370210
325000,370210
326000,370210
326250,370210
327250,370210
328250,370210
328500,370210
329500,370210
330500,370210
330750,370210
331750,370210
332750,370210
333000,370210
334000,370210
335000,370210
335250,370210
336250,370210
337250,370210
337500,370210
338500,370210
339500,370210
339750,370210
340750,370210
341750,370210
342000,370210
343000,370210
344000,370210
344250,370210
345250,370210
346250,370210
346500,370210
347500,370210
348500,370210
348750,370210
349750,370210
350750,370210
351000,370210
352000,370210
353000,370210
353250,370210
354250,370210
355250,370210
355500,370210
356500,370210
357500,370210
357750,370210
358750,370210
359750,370210
360000,370210
361000,370210
362000,370210
362250,370210
363250,370210
364250,370210
364500,370210
365500,370210
366500,370210
366750,370210
367750,370210
368750,370210
369000,370210
370000,370210
371000,370210
371250,370210
372250,370210
373250,370210
373500,370210
374500,370210
375500,370210
375750,370210
376750,370210
377750,370210
378000,370210
379000,370210
380000,370210
380250,370210
381250,370210
382250,370210
382500,370210
383500,370210
384500,370210
384750,370210
385750,370210
386750,370210
387000,370210
388000,370210
389000,370210
389250,370210
390250,370210
391250,370210
391500,370210
392500,370210
393500,370210
393750,370210
394750,370210
395750,370210
396000,370210
397000,370210
398000,370210
398250,370210
399250,370210
400250,370210
400500,370210
401500,370210
402500,370210
402750,370210
403750,370210
404750,370210
405000,370210
406000,370210
407000,370210
407250,370210
408250,370210
409250,370210
409500,370210
410500,370210
411500,370210
411750,370210
412750,370210
413750,370210
414000,370210
415000,370210
416000,370210
416250,370210
417250,370210
418250,370210
418500,370210
419500,370210
420500,370210
420750,370210
421750,370210
422750,370210
423000,370210
424000,370210
425000,370210
425250,370210
426250,370210
427250,370210
427500,370210
428500,370210
429500,370210
429750,370210
430750,370210
431750,370210
432000,370210
433000,370210
434000,370210
434250,370210
435250,370210
436250,370210
436500,370210
437500,370210
438500,370210
438750,370210
439750,370210
440750,370210
441000,370210
442000,370210
443000,370210
443250,370210
444250,370210
445250,370210
445500,370210
446500,370210
447500,370210
447750,370210
448750,370210
449750,370210
450000,370210
451000,370210
452000,370210
452250,370210
453250,370210
454250,370210
454500,370210
455500,370210
456500,370210
456750,370210
457750,370210
458750,370210
459000,370210
460000,370210
461000,370210
461250,370210
462250,370210
463250,370210
463500,370210
464500,370210
465500,370210
465750,370210
466750,370210
467750,370210
468000,370210
469000,370210
470000,370210
470250,370210
471250,370210
472250,370210
472500,370210
473500,370210
474500,370210
474750,370210
475750,370210
476750,370210
477000,370210
478000,370210
479000,370210
479250,370210
480250,370210
481250,370210
481500,370210
482500,370210
483500,370210
483750,370210
484750,370210
485750,370210
486000,370210
487000,370210
488000,370210
488250,370210
489250,370210
490250,370210
490500,370210
491500,370210
492500,370210
492750,370210
493750,370210
494750,370210
495000,370210
496000,370210
497000,370210
497250,370210
498250,370210
499250,370210
499500,370210
500500,370210
501500,370210
501750,370210
502750,370210
503750,370210
504000,370210
505000,370210
506000,370210
506250,370210
507250,370210
508250,370210
508500,370210
509500,370210
510500,370210
510750,370210
511750,370210
512750,370210
513000,370210
514000,370210
515000,370210
515250,370210
516250,370210
517250,370210
517500,370210
518500,370210
519500,370210
519750,370210
520750,370210
521750,370210
522000,370210
523000,370210
524000,370210
524250,370210
525250,370210
526250,370210
526500,370210
527500,370210
528500,370210
528750,370210
529750,370210
530750,370210
531000,370210
532000,370210
533000,370210
533250,370210
534250,370210
535250,370210
535500,370210
536500,370210
537500,370210
537750,370210
538750,370210
539750,370210
540000,370210
541000,370210
542000,370210
542250,370210
543250,370210
544250,370210
544500,370210
545500,370210
546500,370210
546750,370210
547750,370210
548750,370210
549000,370210
550000,370210
551000,370210
551250,370210
552250,370210
553250,370210
553500,370210
554500,370210
555500,370210
555750,370210
556750,370210
557750,370210
558000,370210
559000,370210
560000,370210
560250,370210
561250,370210
562250,370210
562500,370210
563500,370210
564500,370210
564750,370210
565750,370210
566750,370210
567000,370210
568000,370210
569000,370210
569250,370210
570250,370210
571250,370210
571500,370210
572500,370210
573500,370210
573750,370210
574750,370210
575750,370210
576000,370210
577000,370210
578000,370210
578250,370210
579250,370210
580250,370210
580500,370210
581500,370210
582500,370210
582750,370210
583750,370210
584750,370210
585000,370210
586000,370210
587000,370210
587250,370210
588250,370210
589250,370210
589500,370210
590500,370210
591500,370210
591750,370210
592750,370210
593750,370210
594000,370210
595000,370210
596000,370210
596250,370210
597250,370210
598250,370210
598500,370210
599500,370210
600500,370210
600750,370210
601750,370210
602750,370210
603000,370210
604000,370210
605000,370210
605250,370210
606250,370210
607250,370210
607500,370210
608500,370210
609500,370210
609750,370210
610750,370210
611750,370210
612000,370210
613000,370210
614000,370210
614250,370210
615250,370210
616250,370210
616500,370210
617500,370210
618500,370210
618750,370210
619750,370210
620750,370210
621000,370210
622000,370210
623000,370210
623250,370210
624250,370210
625250,370210
625500,370210
626500,370210
627500,370210
627750,370210
628750,370210
629750,370210
630000,370210
631000,370210
632000,370210
632250,370210
633250,370210
634250,370210
634500,370210
635500,370210
636500,370210
636750,370210
637750,370210
638750,370210
639000,370210
640000,370210
641000,370210
641250,370210
642250,370210
643250,370210
643500,370210
644500,370210
645500,370210
645750,370210
646750,370210
647750,370210
648000,370210
649000,370210
650000,370210
650250,370210
651250,370210
652250,370210
652500,370210
653500,370210
654500,370210
654750,370210
655750,370210
656750,370210
657000,370210
658000,370210
659000,370210
659250,370210
660250,370210
661250,370210
661500,370210
662500,370210
663500,370210
663750,370210
664750,370210
665750,370210
666000,370210
667000,370210
668000,370210
668250,370210
669250,370210
670250,370210
670500,370210
671500,370210
672500,370210
672750,370210
673750,370210
674750,370210
675000,370210
676000,370210
677000,370210
677250,370210
678250,370210
679250,370210
679500,370210
680500,370210
681500,370210
681750,370210
682750,370210
683750,370210
684000,370210
685000,370210
686000,370210
686250,370210
687250,370210
688250,370210
688500,370210
689500,370210
690500,370210
690750,370210
691750,370210
692750,370210
693000,370210
694000,370822
695000,370210
695250,370210
696250,370210
697250,370210
697500,370210
698500,370210
699500,370210
699750,370210
700750,370210
701750,370210
702000,370210
703000,370210
704000,370210
704250,370210
705250,370210
706250,370210
706500,370822
707500,370822
708500,370822
708750,370822
709750,370822
